Sample, Channel 7
3655102707, 1
3655102733, 0
3655102899, 1
3655102997, 0
3655103043, 1
3655103069, 0
3655103116, 1
3655103165, 0
3655103188, 1
3655103213, 0
3655103214, 1
3655103381, 0
3655103406, 1
3655103453, 0
3655103500, 1
3655103597, 0
3655569551, 1
3655569625, 0
3655569791, 1
3655569817, 0
3655569983, 1
3655570081, 0
3655570127, 1
3655570153, 0
3655570175, 1
3655570249, 0
3655570271, 1
3655570296, 0
3655570297, 1
3655570465, 0
3655570489, 1
3655570537, 0
3655570583, 1
3655570681, 0
3656036658, 1
3656036732, 0
3656036898, 1
3656036924, 0
3656037090, 1
3656037188, 0
3656037234, 1
3656037284, 0
3656037306, 1
3656037356, 0
3656037378, 1
3656037572, 0
3656037597, 1
3656037644, 0
3656037690, 1
3656037788, 0
3656503717, 1
3656503791, 0
3656503957, 1
3656503983, 0
3656504149, 1
3656504247, 0
3656504293, 1
3656504319, 0
3656504341, 1
3656504367, 0
3656504389, 1
3656504415, 0
3656504437, 1
3656504463, 0
3656504464, 1
3656504631, 0
3656504656, 1
3656504703, 0
3656504749, 1
3656504847, 0
3656970848, 1
3656970922, 0
3656971089, 1
3656971114, 0
3656971281, 1
3656971378, 0
3656971425, 1
3656971474, 0
3656971521, 1
3656971547, 0
3656971569, 1
3656971594, 0
3656971595, 1
3656971763, 0
3656971787, 1
3656971835, 0
3656971881, 1
3656971979, 0
3657437884, 1
3657437958, 0
3657438124, 1
3657438150, 0
3657438316, 1
3657438414, 0
3657438460, 1
3657438486, 0
3657438532, 1
3657438582, 0
3657438604, 1
3657438798, 0
3657438822, 1
3657438870, 0
3657438916, 1
3657439014, 0
3657904967, 1
3657905041, 0
3657905207, 1
3657905233, 0
3657905399, 1
3657905497, 0
3657905543, 1
3657905569, 0
3657905591, 1
3657905665, 0
3657905687, 1
3657905713, 0
3657905714, 1
3657905881, 0
3657905906, 1
3657905953, 0
3657905999, 1
3657906097, 0
3658372050, 1
3658372124, 0
3658372290, 1
3658372316, 0
3658372482, 1
3658372580, 0
3658372626, 1
3658372676, 0
3658372698, 1
3658372748, 0
3658372770, 1
3658372796, 0
3658372797, 1
3658372964, 0
3658372989, 1
3658373036, 0
3658373083, 1
3658373181, 0
3658839182, 1
3658839255, 0
3658839422, 1
3658839448, 0
3658839614, 1
3658839712, 0
3658839758, 1
3658839784, 0
3658839806, 1
3658839832, 0
3658839854, 1
3658839880, 0
3658839902, 1
3658839927, 0
3658839928, 1
3658840096, 0
3658840120, 1
3658840168, 0
3658840214, 1
3658840312, 0
3659306217, 1
3659306291, 0
3659306457, 1
3659306483, 0
3659306649, 1
3659306747, 0
3659306793, 1
3659306843, 0
3659306889, 1
3659306915, 0
3659306937, 1
3659307131, 0
3659307156, 1
3659307203, 0
3659307249, 1
3659307347, 0
3659773300, 1
3659773374, 0
3659773540, 1
3659773566, 0
3659773732, 1
3659773830, 0
3659773876, 1
3659773902, 0
3659773948, 1
3659773998, 0
3659774020, 1
3659774046, 0
3659774047, 1
3659774214, 0
3659774239, 1
3659774286, 0
3659774332, 1
3659774430, 0
3660240431, 1
3660240505, 0
3660240671, 1
3660240697, 0
3660240864, 1
3660240961, 0
3660241008, 1
3660241033, 0
3660241056, 1
3660241130, 0
3660241152, 1
3660241177, 0
3660241178, 1
3660241346, 0
3660241370, 1
3660241418, 0
3660241464, 1
3660241562, 0
3660707467, 1
3660707541, 0
3660707707, 1
3660707733, 0
3660707899, 1
3660707997, 0
3660708043, 1
3660708093, 0
3660708115, 1
3660708165, 0
3660708187, 1
3660708381, 0
3660708405, 1
3660708453, 0
3660708499, 1
3660708597, 0
3661174550, 1
3661174624, 0
3661174790, 1
3661174816, 0
3661174982, 1
3661175080, 0
3661175126, 1
3661175152, 0
3661175174, 1
3661175200, 0
3661175222, 1
3661175248, 0
3661175270, 1
3661175464, 0
3661175489, 1
3661175536, 0
3661175582, 1
3661175680, 0
3661641657, 1
3661641731, 0
3661641897, 1
3661641923, 0
3661642089, 1
3661642187, 0
3661642233, 1
3661642283, 0
3661642329, 1
3661642355, 0
3661642377, 1
3661642403, 0
3661642404, 1
3661642571, 0
3661642596, 1
3661642643, 0
3661642690, 1
3661642787, 0
3662108717, 1
3662108790, 0
3662108957, 1
3662108983, 0
3662109149, 1
3662109247, 0
3662109293, 1
3662109319, 0
3662109365, 1
3662109415, 0
3662109437, 1
3662109462, 0
3662109463, 1
3662109631, 0
3662109655, 1
3662109703, 0
3662109749, 1
3662109847, 0
3662575848, 1
3662575922, 0
3662576088, 1
3662576114, 0
3662576280, 1
3662576378, 0
3662576424, 1
3662576450, 0
3662576472, 1
3662576546, 0
3662576568, 1
3662576762, 0
3662576787, 1
3662576834, 0
3662576880, 1
3662576978, 0
3663042883, 1
3663042957, 0
3663043123, 1
3663043149, 0
3663043315, 1
3663043413, 0
3663043459, 1
3663043509, 0
3663043531, 1
3663043581, 0
3663043603, 1
3663043629, 0
3663043630, 1
3663043797, 0
3663043822, 1
3663043869, 0
3663043915, 1
3663044013, 0
3663509966, 1
3663510040, 0
3663510206, 1
3663510232, 0
3663510399, 1
3663510496, 0
3663510543, 1
3663510568, 0
3663510591, 1
3663510616, 0
3663510639, 1
3663510664, 0
3663510687, 1
3663510712, 0
3663510713, 1
3663510880, 0
3663510905, 1
3663510953, 0
3663510999, 1
3663511097, 0
3663977098, 1
3663977172, 0
3663977338, 1
3663977364, 0
3663977530, 1
3663977628, 0
3663977674, 1
3663977724, 0
3663977770, 1
3663977796, 0
3663977818, 1
3663978012, 0
3663978036, 1
3663978084, 0
3663978130, 1
3663978228, 0
3664444133, 1
3664444207, 0
3664444373, 1
3664444399, 0
3664444565, 1
3664444663, 0
3664444709, 1
3664444735, 0
3664444781, 1
3664444831, 0
3664444853, 1
3664445047, 0
3664445072, 1
3664445119, 0
3664445165, 1
3664445263, 0
3664911216, 1
3664911290, 0
3664911456, 1
3664911482, 0
3664911648, 1
3664911746, 0
3664911792, 1
3664911818, 0
3664911840, 1
3664911914, 0
3664911936, 1
3664911962, 0
3664911963, 1
3664912130, 0
3664912155, 1
3664912202, 0
3664912249, 1
3664912346, 0
3665378299, 1
3665378373, 0
3665378540, 1
3665378565, 0
3665378732, 1
3665378829, 0
3665378876, 1
3665378926, 0
3665378948, 1
3665378998, 0
3665379020, 1
3665379045, 0
3665379046, 1
3665379214, 0
3665379238, 1
3665379286, 0
3665379332, 1
3665379430, 0
3665845431, 1
3665845505, 0
3665845671, 1
3665845697, 0
3665845863, 1
3665845961, 0
3665846007, 1
3665846033, 0
3665846055, 1
3665846081, 0
3665846103, 1
3665846129, 0
3665846151, 1
3665846345, 0
3665846369, 1
3665846417, 0
3665846463, 1
3665846561, 0
3666312466, 1
3666312540, 0
3666312706, 1
3666312732, 0
3666312898, 1
3666312996, 0
3666313042, 1
3666313092, 0
3666313138, 1
3666313164, 0
3666313186, 1
3666313212, 0
3666313213, 1
3666313380, 0
3666313405, 1
3666313452, 0
3666313498, 1
3666313596, 0
3666779549, 1
3666779623, 0
3666779789, 1
3666779815, 0
3666779981, 1
3666780079, 0
3666780126, 1
3666780151, 0
3666780198, 1
3666780247, 0
3666780270, 1
3666780295, 0
3666780296, 1
3666780463, 0
3666780488, 1
3666780535, 0
3666780582, 1
3666780680, 0
3667246681, 1
3667246755, 0
3667246921, 1
3667246947, 0
3667247113, 1
3667247211, 0
3667247257, 1
3667247283, 0
3667247305, 1
3667247379, 0
3667247401, 1
3667247426, 0
3667247427, 1
3667247595, 0
3667247619, 1
3667247667, 0
3667247713, 1
3667247811, 0
3667713716, 1
3667713790, 0
3667713956, 1
3667713982, 0
3667714148, 1
3667714246, 0
3667714292, 1
3667714342, 0
3667714364, 1
3667714414, 0
3667714436, 1
3667714630, 0
3667714655, 1
3667714702, 0
3667714748, 1
3667714846, 0
3668180799, 1
3668180873, 0
3668181039, 1
3668181065, 0
3668181231, 1
3668181329, 0
3668181375, 1
3668181401, 0
3668181423, 1
3668181449, 0
3668181471, 1
3668181497, 0
3668181519, 1
3668181545, 0
3668181546, 1
3668181713, 0
3668181738, 1
3668181785, 0
3668181831, 1
3668181929, 0
3668647930, 1
3668648004, 0
3668648171, 1
3668648196, 0
3668648363, 1
3668648460, 0
3668648507, 1
3668648557, 0
3668648603, 1
3668648629, 0
3668648651, 1
3668648676, 0
3668648677, 1
3668648845, 0
3668648869, 1
3668648917, 0
3668648963, 1
3668649061, 0
3669114966, 1
3669115040, 0
3669115206, 1
3669115232, 0
3669115398, 1
3669115496, 0
3669115542, 1
3669115568, 0
3669115614, 1
3669115664, 0
3669115686, 1
3669115880, 0
3669115904, 1
3669115952, 0
3669115998, 1
3669116096, 0
3669582049, 1
3669582123, 0
3669582289, 1
3669582315, 0
3669582481, 1
3669582579, 0
3669582625, 1
3669582651, 0
3669582673, 1
3669582747, 0
3669582769, 1
3669582795, 0
3669582796, 1
3669582963, 0
3669582988, 1
3669583035, 0
3669583081, 1
3669583179, 0
3670049180, 1
3670049254, 0
3670049420, 1
3670049446, 0
3670049612, 1
3670049710, 0
3670049756, 1
3670049806, 0
3670049829, 1
3670049878, 0
3670049901, 1
3670049926, 0
3670049927, 1
3670050094, 0
3670050119, 1
3670050166, 0
3670050213, 1
3670050311, 0
3670516216, 1
3670516289, 0
3670516456, 1
3670516482, 0
3670516648, 1
3670516746, 0
3670516792, 1
3670516818, 0
3670516840, 1
3670516866, 0
3670516888, 1
3670516914, 0
3670516936, 1
3670516961, 0
3670516962, 1
3670517130, 0
3670517154, 1
3670517202, 0
3670517248, 1
3670517346, 0
3670983299, 1
3670983373, 0
3670983539, 1
3670983565, 0
3670983731, 1
3670983829, 0
3670983875, 1
3670983925, 0
3670983971, 1
3670983997, 0
3670984019, 1
3670984213, 0
3670984238, 1
3670984285, 0
3670984331, 1
3670984429, 0
3671450430, 1
3671450504, 0
3671450670, 1
3671450696, 0
3671450862, 1
3671450960, 0
3671451006, 1
3671451032, 0
3671451078, 1
3671451128, 0
3671451150, 1
3671451176, 0
3671451177, 1
3671451344, 0
3671451369, 1
3671451416, 0
3671451462, 1
3671451560, 0
3671917465, 1
3671917539, 0
3671917705, 1
3671917731, 0
3671917898, 1
3671917995, 0
3671918042, 1
3671918068, 0
3671918090, 1
3671918163, 0
3671918186, 1
3671918211, 0
3671918212, 1
3671918380, 0
3671918404, 1
3671918452, 0
3671918498, 1
3671918596, 0
3672384549, 1
3672384623, 0
3672384789, 1
3672384815, 0
3672384981, 1
3672385079, 0
3672385125, 1
3672385175, 0
3672385197, 1
3672385247, 0
3672385269, 1
3672385463, 0
3672385487, 1
3672385535, 0
3672385581, 1
3672385679, 0
3672851680, 1
3672851754, 0
3672851920, 1
3672851946, 0
3672852112, 1
3672852210, 0
3672852256, 1
3672852282, 0
3672852304, 1
3672852330, 0
3672852352, 1
3672852378, 0
3672852400, 1
3672852426, 0
3672852427, 1
3672852594, 0
3672852619, 1
3672852666, 0
3672852712, 1
3672852810, 0
3673318715, 1
3673318789, 0
3673318955, 1
3673318981, 0
3673319147, 1
3673319245, 0
3673319291, 1
3673319341, 0
3673319387, 1
3673319413, 0
3673319435, 1
3673319461, 0
3673319462, 1
3673319629, 0
3673319654, 1
3673319701, 0
3673319748, 1
3673319845, 0
3673785799, 1
3673785872, 0
3673786039, 1
3673786065, 0
3673786231, 1
3673786329, 0
3673786375, 1
3673786401, 0
3673786447, 1
3673786497, 0
3673786519, 1
3673786544, 0
3673786545, 1
3673786713, 0
3673786737, 1
3673786785, 0
3673786831, 1
3673786929, 0
3674252882, 1
3674252956, 0
3674253122, 1
3674253148, 0
3674253314, 1
3674253412, 0
3674253458, 1
3674253484, 0
3674253506, 1
3674253580, 0
3674253602, 1
3674253796, 0
3674253821, 1
3674253868, 0
3674253914, 1
3674254012, 0
3674719965, 1
3674720039, 0
3674720205, 1
3674720231, 0
3674720397, 1
3674720495, 0
3674720541, 1
3674720591, 0
3674720613, 1
3674720663, 0
3674720685, 1
3674720711, 0
3674720712, 1
3674720879, 0
3674720904, 1
3674720951, 0
3674720997, 1
3674721095, 0
3675187048, 1
3675187122, 0
3675187288, 1
3675187314, 0
3675187481, 1
3675187578, 0
3675187625, 1
3675187650, 0
3675187673, 1
3675187698, 0
3675187721, 1
3675187746, 0
3675187769, 1
3675187794, 0
3675187795, 1
3675187963, 0
3675187987, 1
3675188035, 0
3675188081, 1
3675188179, 0
3675654180, 1
3675654254, 0
3675654420, 1
3675654446, 0
3675654612, 1
3675654710, 0
3675654756, 1
3675654806, 0
3675654852, 1
3675654878, 0
3675654900, 1
3675655094, 0
3675655118, 1
3675655166, 0
3675655212, 1
3675655310, 0
3676121215, 1
3676121289, 0
3676121455, 1
3676121481, 0
3676121647, 1
3676121745, 0
3676121791, 1
3676121817, 0
3676121863, 1
3676121913, 0
3676121935, 1
3676122129, 0
3676122154, 1
3676122201, 0
3676122247, 1
3676122345, 0
3676588298, 1
3676588372, 0
3676588538, 1
3676588564, 0
3676588730, 1
3676588828, 0
3676588874, 1
3676588900, 0
3676588922, 1
3676588996, 0
3676589018, 1
3676589044, 0
3676589045, 1
3676589212, 0
3676589237, 1
3676589284, 0
3676589331, 1
3676589428, 0
3677055430, 1
3677055503, 0
3677055670, 1
3677055696, 0
3677055862, 1
3677055960, 0
3677056006, 1
3677056056, 0
3677056078, 1
3677056128, 0
3677056150, 1
3677056175, 0
3677056176, 1
3677056344, 0
3677056368, 1
3677056416, 0
3677056462, 1
3677056560, 0
3677522465, 1
3677522539, 0
3677522705, 1
3677522731, 0
3677522897, 1
3677522995, 0
3677523041, 1
3677523067, 0
3677523089, 1
3677523115, 0
3677523137, 1
3677523163, 0
3677523185, 1
3677523379, 0
3677523403, 1
3677523451, 0
3677523497, 1
3677523595, 0
3677989548, 1
3677989622, 0
3677989788, 1
3677989814, 0
3677989980, 1
3677990078, 0
3677990124, 1
3677990174, 0
3677990220, 1
3677990246, 0
3677990268, 1
3677990294, 0
3677990295, 1
3677990462, 0
3677990487, 1
3677990534, 0
3677990580, 1
3677990678, 0
3678456655, 1
3678456729, 0
3678456895, 1
3678456921, 0
3678457087, 1
3678457185, 0
3678457232, 1
3678457257, 0
3678457304, 1
3678457353, 0
3678457376, 1
3678457401, 0
3678457402, 1
3678457569, 0
3678457594, 1
3678457642, 0
3678457688, 1
3678457786, 0
3678923739, 1
3678923813, 0
3678923979, 1
3678924005, 0
3678924171, 1
3678924269, 0
3678924315, 1
3678924341, 0
3678924363, 1
3678924437, 0
3678924459, 1
3678924484, 0
3678924485, 1
3678924653, 0
3678924677, 1
3678924725, 0
3678924771, 1
3678924869, 0
3679390822, 1
3679390896, 0
3679391062, 1
3679391088, 0
3679391254, 1
3679391352, 0
3679391398, 1
3679391448, 0
3679391470, 1
3679391520, 0
3679391542, 1
3679391736, 0
3679391761, 1
3679391808, 0
3679391854, 1
3679391952, 0
3679857905, 1
3679857979, 0
3679858145, 1
3679858171, 0
3679858337, 1
3679858435, 0
3679858481, 1
3679858507, 0
3679858529, 1
3679858555, 0
3679858577, 1
3679858603, 0
3679858625, 1
3679858651, 0
3679858652, 1
3679858819, 0
3679858844, 1
3679858891, 0
3679858938, 1
3679859035, 0
3680324964, 1
3680325038, 0
3680325205, 1
3680325230, 0
3680325397, 1
3680325494, 0
3680325541, 1
3680325591, 0
3680325637, 1
3680325663, 0
3680325685, 1
3680325710, 0
3680325711, 1
3680325879, 0
3680325903, 1
3680325951, 0
3680325997, 1
3680326095, 0
3680792096, 1
3680792170, 0
3680792336, 1
3680792362, 0
3680792528, 1
3680792626, 0
3680792672, 1
3680792698, 0
3680792744, 1
3680792794, 0
3680792816, 1
3680793010, 0
3680793034, 1
3680793082, 0
3680793128, 1
3680793226, 0
3681259131, 1
3681259205, 0
3681259371, 1
3681259397, 0
3681259563, 1
3681259661, 0
3681259707, 1
3681259733, 0
3681259755, 1
3681259829, 0
3681259851, 1
3681259877, 0
3681259878, 1
3681260045, 0
3681260070, 1
3681260117, 0
3681260163, 1
3681260261, 0
3681726214, 1
3681726288, 0
3681726454, 1
3681726480, 0
3681726646, 1
3681726744, 0
3681726790, 1
3681726840, 0
3681726863, 1
3681726912, 0
3681726935, 1
3681726960, 0
3681726961, 1
3681727128, 0
3681727153, 1
3681727200, 0
3681727247, 1
3681727344, 0
3682193298, 1
3682193371, 0
3682193538, 1
3682193564, 0
3682193730, 1
3682193828, 0
3682193874, 1
3682193900, 0
3682193922, 1
3682193948, 0
3682193970, 1
3682193996, 0
3682194018, 1
3682194043, 0
3682194044, 1
3682194212, 0
3682194236, 1
3682194284, 0
3682194330, 1
3682194428, 0
3682660429, 1
3682660503, 0
3682660669, 1
3682660695, 0
3682660861, 1
3682660959, 0
3682661005, 1
3682661055, 0
3682661101, 1
3682661127, 0
3682661149, 1
3682661343, 0
3682661368, 1
3682661415, 0
3682661461, 1
3682661559, 0
3683127464, 1
3683127538, 0
3683127704, 1
3683127730, 0
3683127896, 1
3683127994, 0
3683128040, 1
3683128066, 0
3683128112, 1
3683128162, 0
3683128184, 1
3683128210, 0
3683128211, 1
3683128378, 0
3683128403, 1
3683128450, 0
3683128496, 1
3683128594, 0
3683594547, 1
3683594621, 0
3683594787, 1
3683594813, 0
3683594980, 1
3683595077, 0
3683595124, 1
3683595149, 0
3683595172, 1
3683595245, 0
3683595268, 1
3683595293, 0
3683595294, 1
3683595462, 0
3683595486, 1
3683595534, 0
3683595580, 1
3683595678, 0
3684061679, 1
3684061753, 0
3684061919, 1
3684061945, 0
3684062111, 1
3684062209, 0
3684062255, 1
3684062305, 0
3684062327, 1
3684062377, 0
3684062399, 1
3684062593, 0
3684062617, 1
3684062665, 0
3684062711, 1
3684062809, 0
3684528714, 1
3684528788, 0
3684528954, 1
3684528980, 0
3684529146, 1
3684529244, 0
3684529290, 1
3684529316, 0
3684529338, 1
3684529364, 0
3684529386, 1
3684529412, 0
3684529434, 1
3684529460, 0
3684529461, 1
3684529628, 0
3684529653, 1
3684529700, 0
3684529746, 1
3684529844, 0
3684995797, 1
3684995871, 0
3684996037, 1
3684996063, 0
3684996229, 1
3684996327, 0
3684996373, 1
3684996423, 0
3684996469, 1
3684996495, 0
3684996517, 1
3684996543, 0
3684996544, 1
3684996711, 0
3684996736, 1
3684996783, 0
3684996830, 1
3684996927, 0
3685462929, 1
3685463002, 0
3685463169, 1
3685463195, 0
3685463361, 1
3685463459, 0
3685463505, 1
3685463531, 0
3685463577, 1
3685463627, 0
3685463649, 1
3685463674, 0
3685463675, 1
3685463843, 0
3685463867, 1
3685463915, 0
3685463961, 1
3685464059, 0
3685929964, 1
3685930038, 0
3685930204, 1
3685930230, 0
3685930396, 1
3685930494, 0
3685930540, 1
3685930566, 0
3685930588, 1
3685930662, 0
3685930684, 1
3685930878, 0
3685930903, 1
3685930950, 0
3685930996, 1
3685931094, 0
3686397047, 1
3686397121, 0
3686397287, 1
3686397313, 0
3686397479, 1
3686397577, 0
3686397623, 1
3686397673, 0
3686397695, 1
3686397745, 0
3686397767, 1
3686397793, 0
3686397794, 1
3686397961, 0
3686397986, 1
3686398033, 0
3686398079, 1
3686398177, 0
3686864178, 1
3686864252, 0
3686864418, 1
3686864444, 0
3686864611, 1
3686864708, 0
3686864755, 1
3686864780, 0
3686864803, 1
3686864829, 0
3686864851, 1
3686864876, 0
3686864899, 1
3686864924, 0
3686864925, 1
3686865093, 0
3686865117, 1
3686865165, 0
3686865211, 1
3686865309, 0
3687331214, 1
3687331288, 0
3687331454, 1
3687331480, 0
3687331646, 1
3687331744, 0
3687331790, 1
3687331840, 0
3687331886, 1
3687331912, 0
3687331934, 1
3687332128, 0
3687332152, 1
3687332200, 0
3687332246, 1
3687332344, 0
3687798297, 1
3687798371, 0
3687798537, 1
3687798563, 0
3687798729, 1
3687798827, 0
3687798873, 1
3687798899, 0
3687798945, 1
3687798995, 0
3687799017, 1
3687799211, 0
3687799236, 1
3687799283, 0
3687799329, 1
3687799427, 0
3688265428, 1
3688265502, 0
3688265668, 1
3688265694, 0
3688265860, 1
3688265958, 0
3688266004, 1
3688266030, 0
3688266052, 1
3688266126, 0
3688266148, 1
3688266174, 0
3688266175, 1
3688266342, 0
3688266367, 1
3688266414, 0
3688266461, 1
3688266558, 0
3688732463, 1
3688732537, 0
3688732704, 1
3688732729, 0
3688732896, 1
3688732994, 0
3688733040, 1
3688733090, 0
3688733112, 1
3688733162, 0
3688733184, 1
3688733209, 0
3688733210, 1
3688733378, 0
3688733402, 1
3688733450, 0
3688733496, 1
3688733594, 0
3689199547, 1
3689199621, 0
3689199787, 1
3689199813, 0
3689199979, 1
3689200077, 0
3689200123, 1
3689200149, 0
3689200171, 1
3689200197, 0
3689200219, 1
3689200245, 0
3689200267, 1
3689200461, 0
3689200485, 1
3689200533, 0
3689200579, 1
3689200677, 0
3689666678, 1
3689666752, 0
3689666918, 1
3689666944, 0
3689667110, 1
3689667208, 0
3689667254, 1
3689667304, 0
3689667350, 1
3689667376, 0
3689667398, 1
3689667424, 0
3689667425, 1
3689667592, 0
3689667617, 1
3689667664, 0
3689667710, 1
3689667808, 0
3690133713, 1
3690133787, 0
3690133953, 1
3690133979, 0
3690134145, 1
3690134243, 0
3690134290, 1
3690134315, 0
3690134362, 1
3690134411, 0
3690134434, 1
3690134459, 0
3690134460, 1
3690134627, 0
3690134652, 1
3690134699, 0
3690134746, 1
3690134844, 0
3690600797, 1
3690600871, 0
3690601037, 1
3690601063, 0
3690601229, 1
3690601327, 0
3690601373, 1
3690601399, 0
3690601421, 1
3690601495, 0
3690601517, 1
3690601542, 0
3690601543, 1
3690601711, 0
3690601735, 1
3690601783, 0
3690601829, 1
3690601927, 0
3691067928, 1
3691068002, 0
3691068168, 1
3691068194, 0
3691068360, 1
3691068458, 0
3691068504, 1
3691068554, 0
3691068576, 1
3691068626, 0
3691068648, 1
3691068842, 0
3691068867, 1
3691068914, 0
3691068960, 1
3691069058, 0
3691534963, 1
3691535037, 0
3691535203, 1
3691535229, 0
3691535395, 1
3691535493, 0
3691535539, 1
3691535565, 0
3691535587, 1
3691535613, 0
3691535635, 1
3691535661, 0
3691535683, 1
3691535709, 0
3691535710, 1
3691535877, 0
3691535902, 1
3691535949, 0
3691535995, 1
3691536093, 0
3692002094, 1
3692002168, 0
3692002335, 1
3692002360, 0
3692002527, 1
3692002624, 0
3692002671, 1
3692002721, 0
3692002767, 1
3692002793, 0
3692002815, 1
3692002840, 0
3692002841, 1
3692003009, 0
3692003033, 1
3692003081, 0
3692003127, 1
3692003225, 0
3692469130, 1
3692469204, 0
3692469370, 1
3692469396, 0
3692469562, 1
3692469660, 0
3692469706, 1
3692469732, 0
3692469778, 1
3692469828, 0
3692469850, 1
3692470044, 0
3692470068, 1
3692470116, 0
3692470162, 1
3692470260, 0
3692936213, 1
3692936287, 0
3692936453, 1
3692936479, 0
3692936645, 1
3692936743, 0
3692936789, 1
3692936815, 0
3692936837, 1
3692936911, 0
3692936933, 1
3692936959, 0
3692936960, 1
3692937127, 0
3692937152, 1
3692937199, 0
3692937245, 1
3692937343, 0
3693403296, 1
3693403370, 0
3693403536, 1
3693403562, 0
3693403728, 1
3693403826, 0
3693403872, 1
3693403922, 0
3693403944, 1
3693403994, 0
3693404017, 1
3693404042, 0
3693404043, 1
3693404210, 0
3693404235, 1
3693404282, 0
3693404329, 1
3693404427, 0
3693870428, 1
3693870502, 0
3693870668, 1
3693870694, 0
3693870860, 1
3693870958, 0
3693871004, 1
3693871030, 0
3693871052, 1
3693871078, 0
3693871100, 1
3693871126, 0
3693871148, 1
3693871173, 0
3693871174, 1
3693871342, 0
3693871366, 1
3693871414, 0
3693871460, 1
3693871558, 0
3694337463, 1
3694337537, 0
3694337703, 1
3694337729, 0
3694337895, 1
3694337993, 0
3694338039, 1
3694338089, 0
3694338135, 1
3694338161, 0
3694338183, 1
3694338377, 0
3694338402, 1
3694338449, 0
3694338495, 1
3694338593, 0
3694804546, 1
3694804620, 0
3694804786, 1
3694804812, 0
3694804978, 1
3694805076, 0
3694805122, 1
3694805148, 0
3694805194, 1
3694805244, 0
3694805266, 1
3694805292, 0
3694805293, 1
3694805460, 0
3694805485, 1
3694805532, 0
3694805578, 1
3694805676, 0
3695271677, 1
3695271751, 0
3695271917, 1
3695271943, 0
3695272110, 1
3695272207, 0
3695272254, 1
3695272279, 0
3695272302, 1
3695272375, 0
3695272398, 1
3695272423, 0
3695272424, 1
3695272592, 0
3695272616, 1
3695272664, 0
3695272710, 1
3695272808, 0
3695738713, 1
3695738787, 0
3695738953, 1
3695738979, 0
3695739145, 1
3695739243, 0
3695739289, 1
3695739339, 0
3695739361, 1
3695739411, 0
3695739433, 1
3695739627, 0
3695739651, 1
3695739699, 0
3695739745, 1
3695739843, 0
3696205796, 1
3696205870, 0
3696206036, 1
3696206062, 0
3696206228, 1
3696206326, 0
3696206372, 1
3696206398, 0
3696206420, 1
3696206446, 0
3696206468, 1
3696206494, 0
3696206516, 1
3696206710, 0
3696206735, 1
3696206782, 0
3696206828, 1
3696206926, 0
3696672879, 1
3696672953, 0
3696673119, 1
3696673145, 0
3696673311, 1
3696673409, 0
3696673455, 1
3696673505, 0
3696673551, 1
3696673577, 0
3696673599, 1
3696673625, 0
3696673626, 1
3696673793, 0
3696673818, 1
3696673865, 0
3696673912, 1
3696674009, 0
3697139963, 1
3697140036, 0
3697140203, 1
3697140229, 0
3697140395, 1
3697140493, 0
3697140539, 1
3697140565, 0
3697140611, 1
3697140661, 0
3697140683, 1
3697140708, 0
3697140709, 1
3697140877, 0
3697140901, 1
3697140949, 0
3697140995, 1
3697141093, 0
3697607046, 1
3697607120, 0
3697607286, 1
3697607312, 0
3697607478, 1
3697607576, 0
3697607622, 1
3697607648, 0
3697607670, 1
3697607744, 0
3697607766, 1
3697607960, 0
3697607984, 1
3697608032, 0
3697608078, 1
3697608176, 0
3698074177, 1
3698074251, 0
3698074417, 1
3698074443, 0
3698074609, 1
3698074707, 0
3698074753, 1
3698074803, 0
3698074825, 1
3698074875, 0
3698074897, 1
3698074923, 0
3698074924, 1
3698075091, 0
3698075116, 1
3698075163, 0
3698075209, 1
3698075307, 0
3698541212, 1
3698541286, 0
3698541452, 1
3698541478, 0
3698541644, 1
3698541742, 0
3698541789, 1
3698541814, 0
3698541837, 1
3698541862, 0
3698541885, 1
3698541910, 0
3698541933, 1
3698541958, 0
3698541959, 1
3698542126, 0
3698542151, 1
3698542199, 0
3698542245, 1
3698542343, 0
3699008296, 1
3699008370, 0
3699008536, 1
3699008562, 0
3699008728, 1
3699008826, 0
3699008872, 1
3699008922, 0
3699008968, 1
3699008994, 0
3699009016, 1
3699009210, 0
3699009234, 1
3699009282, 0
3699009328, 1
3699009426, 0
3699475427, 1
3699475501, 0
3699475667, 1
3699475693, 0
3699475859, 1
3699475957, 0
3699476003, 1
3699476029, 0
3699476075, 1
3699476125, 0
3699476147, 1
3699476341, 0
3699476366, 1
3699476413, 0
3699476459, 1
3699476557, 0
3699942462, 1
3699942536, 0
3699942702, 1
3699942728, 0
3699942894, 1
3699942992, 0
3699943038, 1
3699943064, 0
3699943086, 1
3699943160, 0
3699943182, 1
3699943208, 0
3699943209, 1
3699943376, 0
3699943401, 1
3699943448, 0
3699943495, 1
3699943592, 0
3700409545, 1
3700409619, 0
3700409786, 1
3700409811, 0
3700409978, 1
3700410075, 0
3700410122, 1
3700410172, 0
3700410194, 1
3700410244, 0
3700410266, 1
3700410291, 0
3700410292, 1
3700410460, 0
3700410484, 1
3700410532, 0
3700410578, 1
3700410676, 0
3700876677, 1
3700876751, 0
3700876917, 1
3700876943, 0
3700877109, 1
3700877207, 0
3700877253, 1
3700877279, 0
3700877301, 1
3700877327, 0
3700877349, 1
3700877375, 0
3700877397, 1
3700877591, 0
